+------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|start_time|finish_tim|          queue_name|exec_hostn|num_exec_p| num_slots|job_exit_s|    application_name|job_i|job_pend_t|job_run_ti|job_mem_us|job_swap_u|job_cpu_ti|
|     56001|    185001|           sischarac|  phas3431|1.0000000*|         1|      DONE|                   -|  223|         0|    129000|     88555|    793428|1.0000000*|
|     56001|    185001|           sischarac|  phas3433|1.0000000*|         1|      DONE|                   -|  227|         0|    129000|     88234|    858968|1.0000000*|
|     56001|    185001|           sischarac|  phas3431|1.0000000*|         1|      DONE|                   -|  226|         0|    129000|     88551|    793428|1.0000000*|
|     56001|    185001|           sischarac|  phas3431|1.0000000*|         1|      DONE|                   -|  228|         0|    129000|     88551|    793424|1.0000000*|
|     56001|    185001|           sischarac|  phas3431|1.0000000*|         1|      DONE|                   -|  230|         0|    129000|     88547|    793432|1.0000000*|
|     56001|    185001|           sischarac|  phas3431|1.0000000*|         1|      DONE|                   -|  229|         0|    129000|     88551|    793424|1.0000000*|
|     54001|    185001|     star-rcxt_short|  phas3372|1.0000000*|         1|      DONE|     star-rcxt_short|  214|         0|    131000|    281685|   1216316|42.000000*|
|     56001|    185001|           sischarac|  phas3433|1.0000000*|         1|      DONE|                   -|  225|         0|    129000|     88238|    858960|1.0000000*|
|     50001|    185001|           sischarac|  phas3421|1.0000000*|         1|      DONE|                   -|  165|         0|    135000|    114120|   1045844|3.0000000*|
|     50001|    185001|           sischarac|  phas3421|1.0000000*|         1|      DONE|                   -|  167|         0|    135000|    134180|   1060240|3.0000000*|
|     50001|    185001|           sischarac|  phas3421|1.0000000*|         1|      DONE|                   -|  166|         0|    135000|    114028|   1045844|3.0000000*|
|     56001|    187001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -|  233|         0|    131000|     88572|    858964|2.0000000*|
|    186001|    187001|          userdefine|  phas2999|1.0000000*|         1|      DONE|                   -|  616|         0|      1000|         0|         0|0.0000000*|
|     56001|    187001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -|  235|         0|    131000|     88564|    858960|2.0000000*|
|     56001|    187001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -|  236|         0|    131000|     88548|    858960|2.0000000*|
|     56001|    187001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -|  234|         0|    131000|     88960|    793424|2.0000000*|
|     51001|    187001|           sischarac|  phas3404|1.0000000*|         1|      DONE|                   -|  186|         0|    136000|    171053|   1071244|4.0000000*|
|     50001|    187001|           sischarac|  phas3383|1.0000000*|         1|      DONE|                   -|  168|         0|    137000|    113885|   1045844|4.0000000*|
|     50001|    187001|           sischarac|  phas3383|1.0000000*|         1|      DONE|                   -|  169|         0|    137000|    113889|   1045852|4.0000000*|
|     56001|    187001|           sischarac|  phas3429|1.0000000*|         1|      DONE|                   -|  237|         0|    131000|     90178|    793424|2.0000000*|
|     56001|    188001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -|  232|         0|    132000|     88572|    858960|2.0000000*|
|     56001|    188001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -|  240|         0|    132000|     88968|    793424|2.0000000*|
|     56001|    188001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -|  239|         0|    132000|     88960|    793420|2.0000000*|
|     56001|    188001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -|  241|         0|    132000|     88964|    793420|2.0000000*|
|     15001|    188001|            hs_short|  phas2958|2.0000000*|         2|      DONE|            hs_short|   49|         0|    173000|    374709|    754124|231.00000*|
|     56001|    188001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -|  238|         0|    132000|     88956|    793420|2.0000000*|
|     56001|    188001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -|  231|         0|    132000|     88564|    858960|2.0000000*|
|     52001|    188001|           sischarac|  phas3404|1.0000000*|         1|      DONE|                   -|  187|         0|    136000|    168122|   1060240|4.0000000*|
|     52001|    188001|           sischarac|  phas3404|1.0000000*|         1|      DONE|                   -|  188|         0|    136000|    166274|   1071236|3.0000000*|
|    156001|    189001|            hs_short|  phas2974|2.0000000*|         2|      DONE|            hs_short|  512|         0|     33000|     59074|    490824|15.000000*|
|    186001|    190001|     primetime_short|  phas3443|4.0000000*|         4|      DONE|     primetime_short|  611|         0|      4000|    172453|   2891932|1.0000000*|
|    170001|    195001|               fspro|  chas2645|1.0000000*|         1|      DONE|               fspro|  547|         0|     25000|    140587|    642044|18.000000*|
|     32001|    196001|     star-rcxt_short|  phas3297|1.0000000*|         1|      DONE|     star-rcxt_short|  105|         0|    164000|    129136|   1280504|46.000000*|
|     49001|    197001|     star-rcxt_short|  phas3355|1.0000000*|         1|      DONE|     star-rcxt_short|  159|         0|    148000|    122315|    878528|38.000000*|
|     49001|    197001|     star-rcxt_short|  phas3300|1.0000000*|         1|      DONE|     star-rcxt_short|  158|         0|    148000|    121609|   1268448|37.000000*|
|    186001|    197001|            hs_short|  phas2980|2.0000000*|         2|      DONE|            hs_short|  602|         0|     11000|    120012|    583572|10.000000*|
|     50001|    197001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -|  174|         0|    147000|    260048|   1224104|57.000000*|
|    172001|    197001|               fspro|  chas2853|1.0000000*|         1|      DONE|               fspro|  571|         0|     25000|    128505|    626176|15.000000*|
|    170001|    197001|              caldrc|  phas2223|1.0000000*|         1|      DONE|              caldrc|  544|         0|     27000|    292111|  11249764|3.0000000*|
|    118001|    197001|    spectre_dedicate|  chas2504|1.0000000*|         1|      DONE|    spectre_dedicate|  417|         0|     79000|     83966|    467076|62.000000*|
|     50001|    197001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -|  173|         0|    147000|    261760|   1224100|57.000000*|
|     50001|    197001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -|  172|         0|    147000|    261324|   1224104|57.000000*|
|     50001|    197001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -|  170|         0|    147000|    262256|   1224112|54.000000*|
|     50001|    197001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -|  171|         0|    147000|    261640|   1224108|55.000000*|
|     50001|    198001|           sischarac|  phas3416|1.0000000*|         1|      DONE|                   -|  175|         0|    148000|    263946|   1224112|53.000000*|
|     50001|    198001|           sischarac|  phas3383|1.0000000*|         1|      DONE|                   -|  177|         0|    148000|    254858|   1224104|54.000000*|
|     50001|    198001|           sischarac|  phas3416|1.0000000*|         1|      DONE|                   -|  176|         0|    148000|    260894|   1224096|54.000000*|
|     50001|    198001|           sischarac|  phas3383|1.0000000*|         1|      DONE|                   -|  178|         0|    148000|    258414|   1224108|54.000000*|
|     50001|    198001|           sischarac|  phas3383|1.0000000*|         1|      DONE|                   -|  179|         0|    148000|    259496|   1228120|122.00000*|
|     49001|    198001|     star-rcxt_short|  dhas0316|1.0000000*|         1|      DONE|     star-rcxt_short|  161|         0|    149000|   3339153|   4737792|43.000000*|
|     51001|    198001|           sischarac|  phas3442|1.0000000*|         1|      DONE|                   -|  182|         0|    147000|    261060|   1224448|55.000000*|
|    103001|    198001|           fss_short|  chas1597|1.0000000*|         1|      DONE|           fss_short|  402|         0|     95000|    169543|    665516|92.0000000|
|    103001|    198001|           fss_short|  chas1597|1.0000000*|         1|      DONE|           fss_short|  401|         0|     95000|    171379|    784948|81.000000*|
|     51001|    198001|           sischarac|  phas3442|1.0000000*|         1|      DONE|                   -|  183|         0|    147000|    259528|   1224444|56.000000*|
|     51001|    198001|           sischarac|  phas3442|1.0000000*|         1|      DONE|                   -|  184|         0|    147000|    261996|   1224460|56.000000*|
|     51001|    198001|           sischarac|  phas3442|1.0000000*|         1|      DONE|                   -|  185|         0|    147000|    260572|   1224456|56.000000*|
|    118001|    199001|              caldrc|  phas2224|1.0000000*|         1|      DONE|              caldrc|  429|         0|     81000|    190342|    584296|77.000000*|
|    175001|    200001|               fspro|  phas1904|1.0000000*|         1|      DONE|               fspro|  588|         0|     25000|    472891|    978820|17.000000*|
|    156001|    200001|       spectre_short|  chas2509|2.0000000*|         2|      DONE|       spectre_short|  510|         0|     44000|    121185|    655208|17.000000*|
|     86001|    200001|     star-rcxt_short|  phas0710|1.0000000*|         1|      DONE|     star-rcxt_short|  367|         0|    114000|     70445|    905956|33.000000*|
|     84001|    200001|           fss_short|  chas1602|1.0000000*|         1|      DONE|           fss_short|  349|         0|    116000|    170025|    667572|110.00000*|
